Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_DateTime,Pickup_DateTime,Order_to_Pickup_Time,Pickup_Delay_Minutes,Distance_KM,Delivery_Speed,Order_Hour,Order_Day,Speed_Anomaly,Time_Anomaly
hlgk739849340,36,4.8,26.88842,75.80069,26.94842,75.86069,2022-03-26,22:30:00,22:40:00,Stormy,Light,scooter,Metropolitan,140,Outdoors,2022-03-26 22:30:00,2022-03-26 22:40:00,10.0,10.0,9.418428785849375,4.036469479649732,22,Saturday,False,False
jrxn002569550,30,4.4,11.022169,76.999596,11.102169,77.0796,2022-04-04,20:30:00,20:40:00,Stormy,Heavy,motorcycle,Semi Urban,245,Electronics,2022-04-04 20:30:00,2022-04-04 20:40:00,10.0,10.0,12.558354163922829,3.075515305450488,20,Monday,False,False
naar548141007,32,4.9,21.186884,72.79362,21.216885,72.823616,2022-04-01,21:00:00,21:05:00,Stormy,Heavy,scooter,Urban,140,Toys,2022-04-01 21:00:00,2022-04-01 21:05:00,5.0,5.0,4.709289247512279,2.0182668203624052,21,Friday,False,False
ocwj571499984,32,3.5,12.299524,76.64262,12.379524,76.72262,2022-04-02,17:20:00,17:35:00,Windy,Moderate,motorcycle,Urban,36,Grocery,2022-04-02 17:20:00,2022-04-02 17:35:00,15.0,15.0,12.558354163922829,20.93059027320471,17,Saturday,False,False
yinz745805089,25,4.5,21.173492,72.801956,21.263493,72.89195,2022-03-10,23:30:00,23:40:00,Fog,Light,motorcycle,Metropolitan,140,Clothing,2022-03-10 23:30:00,2022-03-10 23:40:00,10.0,10.0,14.12771803296508,6.054736299842177,23,Thursday,False,False
cvmz049438471,32,4.2,23.359034,85.32535,23.379032,85.345345,2022-04-03,08:30:00,08:40:00,Sandstorms,Light,motorcycle,Urban,120,Sports,2022-04-03 08:30:00,2022-04-03 08:40:00,10.0,10.0,3.1391768539110645,1.5695884269555322,8,Sunday,False,False
hiyg838964559,27,4.6,19.120083,72.90739,19.210083,72.99738,2022-03-06,20:45:00,20:55:00,Stormy,Heavy,motorcycle,Metropolitan,125,Snacks,2022-03-06 20:45:00,2022-03-06 20:55:00,10.0,10.0,14.12771803296508,6.781304655823239,20,Sunday,False,False
bnlb919844656,35,3.8,17.451977,78.38588,17.521976,78.45588,2022-03-10,20:10:00,20:25:00,Stormy,Heavy,scooter,Metropolitan,185,Skincare,2022-03-10 20:10:00,2022-03-10 20:25:00,15.0,15.0,10.988391473845056,3.5638026401659646,20,Thursday,False,False
ptvc781540926,23,4.9,21.175104,72.804344,21.195105,72.82434,2022-03-13,10:20:00,10:35:00,Fog,Light,scooter,Urban,55,Jewelry,2022-03-13 10:20:00,2022-03-13 10:35:00,15.0,15.0,3.1393265702253608,3.424719894791303,10,Sunday,False,False
syso683053884,28,5.0,19.254566,72.84892,19.324568,72.91892,2022-03-08,18:10:00,18:15:00,Cloudy,Moderate,motorcycle,Metropolitan,195,Skincare,2022-03-08 18:10:00,2022-03-08 18:15:00,5.0,5.0,10.988541180470747,3.3810895939909993,18,Tuesday,False,False
aeai368409486,28,4.9,22.695208,75.86606,22.825207,75.996056,2022-03-10,22:25:00,22:30:00,Cloudy,Light,motorcycle,Metropolitan,100,Shoes,2022-03-10 22:25:00,2022-03-10 22:30:00,5.0,5.0,20.406820259053777,12.244092155432265,22,Thursday,False,False
ccfe465940676,33,4.9,26.913483,75.80314,26.943483,75.83314,2022-03-03,18:15:00,18:30:00,Cloudy,Moderate,scooter,Metropolitan,95,Kitchen,2022-03-03 18:15:00,2022-03-03 18:30:00,15.0,15.0,4.709289247512279,2.974287945797229,18,Thursday,False,False
koqs706994021,37,4.6,21.173492,72.801956,21.303493,72.93195,2022-03-04,23:40:00,23:50:00,Stormy,Light,motorcycle,Metropolitan,85,Clothing,2022-03-04 23:40:00,2022-03-04 23:50:00,10.0,10.0,20.40696996630704,14.404919976216734,23,Friday,False,False
wiev019564589,26,4.6,22.539,88.322334,22.609,88.392334,2022-02-16,19:45:00,19:55:00,Sunny,Heavy,motorcycle,Metropolitan,130,Shoes,2022-02-16 19:45:00,2022-02-16 19:55:00,10.0,10.0,10.988391473845056,5.071565295620796,19,Wednesday,False,False
htpm589930377,32,4.9,26.846155,75.8023,26.886156,75.8423,2022-03-28,14:25:00,14:40:00,Sandstorms,Heavy,scooter,Metropolitan,150,Apparel,2022-03-28 14:25:00,2022-03-28 14:40:00,15.0,15.0,6.279251934318216,2.5117007737272865,14,Monday,False,False
ijpf697891289,31,4.9,17.431667,78.40832,17.451668,78.42832,2022-03-03,08:35:00,08:45:00,Windy,Light,motorcycle,Metropolitan,120,Jewelry,2022-03-03 08:35:00,2022-03-03 08:45:00,10.0,10.0,3.1399253926462807,1.5699626963231403,8,Thursday,False,False
doam546826024,27,4.6,11.008638,76.984314,11.058638,77.03431,2022-03-05,19:20:00,19:30:00,Stormy,Heavy,scooter,Urban,60,Cosmetics,2022-03-05 19:20:00,2022-03-05 19:30:00,10.0,10.0,7.848466101185248,7.848466101185248,19,Saturday,False,False
gujj688305741,24,4.7,13.049645,80.24227,13.089645,80.282265,2022-03-28,14:30:00,14:35:00,Sandstorms,Heavy,motorcycle,Metropolitan,110,Apparel,2022-03-28 14:30:00,2022-03-28 14:35:00,5.0,5.0,6.27857828095518,3.424679062339189,14,Monday,False,False
xyjt374328039,25,4.9,12.934365,77.61616,13.004365,77.68616,2022-03-02,23:35:00,23:40:00,Cloudy,Light,scooter,Metropolitan,115,Skincare,2022-03-02 23:35:00,2022-03-02 23:40:00,5.0,5.0,10.988391473845056,5.7330738124408995,23,Wednesday,False,False
fqec061623390,33,4.8,12.297954,76.66517,12.317954,76.685165,2022-03-19,08:20:00,08:25:00,Stormy,Light,motorcycle,Metropolitan,100,Cosmetics,2022-03-19 08:20:00,2022-03-19 08:25:00,5.0,5.0,3.1393265702253608,1.8835959421352164,8,Saturday,False,False
talb528262457,35,5.0,22.514118,88.3625,22.524118,88.372505,2022-02-11,09:00:00,09:10:00,Sunny,Light,scooter,Metropolitan,95,Books,2022-02-11 09:00:00,2022-02-11 09:10:00,10.0,10.0,1.5699626963231403,0.9915553871514572,9,Friday,False,False
qoap551155524,31,4.5,26.913727,75.75282,27.003725,75.84282,2022-03-04,21:10:00,21:25:00,Windy,Heavy,scooter,Metropolitan,215,Outdoors,2022-03-04 21:10:00,2022-03-04 21:25:00,15.0,15.0,14.127568324979627,3.9425772069710585,21,Friday,False,False
tejg305448067,34,4.4,17.410372,78.437225,17.52037,78.547226,2022-03-14,19:10:00,19:25:00,Fog,Heavy,scooter,Metropolitan,245,Snacks,2022-03-14 19:10:00,2022-03-14 19:25:00,15.0,15.0,17.26749370320632,4.2287739681321606,19,Monday,False,False
qszj696827019,39,4.1,18.99405,72.8252,19.01405,72.8452,2022-03-24,08:45:00,08:55:00,Stormy,Light,motorcycle,Metropolitan,150,Pet Supplies,2022-03-24 08:45:00,2022-03-24 08:55:00,10.0,10.0,3.1393265702253608,1.2557306280901444,8,Thursday,False,False
khqx211396795,39,4.8,22.311604,73.16501,22.421602,73.27501,2022-03-23,17:45:00,17:50:00,Windy,Moderate,scooter,Metropolitan,135,Toys,2022-03-23 17:45:00,2022-03-23 17:50:00,5.0,5.0,17.26749370320632,7.674441645869475,17,Wednesday,False,False
ivst786034897,21,4.8,13.029198,77.571,13.159198,77.701,2022-03-08,17:30:00,17:40:00,Sandstorms,Moderate,motorcycle,Metropolitan,150,Shoes,2022-03-08 17:30:00,2022-03-08 17:40:00,10.0,10.0,20.406895112543133,8.162758045017252,17,Tuesday,False,False
adtp347075683,27,4.6,21.160437,72.77421,21.240437,72.85421,2022-03-14,18:45:00,18:50:00,Sandstorms,Moderate,motorcycle,Metropolitan,115,Cosmetics,2022-03-14 18:45:00,2022-03-14 18:50:00,5.0,5.0,12.558354163922829,6.552184781177127,18,Monday,False,False
vrzm130783667,32,4.1,17.426228,78.40749,17.516228,78.4975,2022-03-18,19:55:00,20:00:00,Sandstorms,Heavy,motorcycle,Metropolitan,205,Apparel,2022-03-18 19:55:00,2022-03-18 20:00:00,5.0,5.0,14.12831685538859,4.135117128406417,19,Friday,False,False
ynyf968441009,22,4.8,25.450317,81.83168,25.580317,81.96168,2022-02-14,17:40:00,17:45:00,Cloudy,Moderate,motorcycle,Urban,215,Electronics,2022-02-14 17:40:00,2022-02-14 17:45:00,5.0,5.0,20.406820259053777,5.694926583921983,17,Monday,False,False
eedh066951000,20,4.0,26.914143,75.8057,27.004143,75.895706,2022-03-27,19:55:00,20:00:00,Fog,Heavy,van,Metropolitan,175,Sports,2022-03-27 19:55:00,2022-03-27 20:00:00,5.0,5.0,14.12831685538859,4.843994350418946,19,Sunday,False,False
dvot576653030,25,4.7,22.32,73.17,22.33,73.18,2022-03-19,10:40:00,10:50:00,Sandstorms,Light,motorcycle,Urban,55,Kitchen,2022-03-19 10:40:00,2022-03-19 10:50:00,10.0,10.0,1.5699626963231403,1.7126865778070623,10,Saturday,False,False
dhie808851988,25,5.0,18.554382,73.7982,18.594381,73.8382,2022-03-09,13:55:00,14:10:00,Sandstorms,Heavy,motorcycle,Metropolitan,27,Grocery,2022-03-09 13:55:00,2022-03-09 14:10:00,15.0,15.0,6.279102230496937,13.953560512215414,13,Wednesday,False,False
gqdo129468188,33,4.1,25.459776,81.83484,25.539776,81.91484,2022-02-16,18:20:00,18:25:00,Stormy,Moderate,motorcycle,Metropolitan,220,Home,2022-02-16 18:20:00,2022-02-16 18:25:00,5.0,5.0,12.558354163922829,3.425005681069862,18,Wednesday,False,False
tomv335156230,37,4.3,22.74806,75.8934,22.78806,75.9334,2022-04-03,15:45:00,15:55:00,Stormy,Moderate,motorcycle,Metropolitan,190,Jewelry,2022-04-03 15:45:00,2022-04-03 15:55:00,10.0,10.0,6.279102230496937,1.9828743885779805,15,Sunday,False,False
tgch265110088,32,4.9,11.003681,76.975525,11.053681,77.02553,2022-03-24,18:20:00,18:25:00,Fog,Moderate,motorcycle,Metropolitan,95,Toys,2022-03-24 18:20:00,2022-03-24 18:25:00,5.0,5.0,7.849139773912955,4.957351436155551,18,Thursday,False,False
djss460770033,32,4.8,22.514585,88.39331,22.554585,88.43331,2022-02-11,12:55:00,13:10:00,Fog,Heavy,scooter,Metropolitan,140,Clothing,2022-02-11 12:55:00,2022-02-11 13:10:00,15.0,15.0,6.279102230496937,2.691043813070116,12,Friday,False,False
dhex519542217,27,4.7,11.010375,76.95295,11.120375,77.06295,2022-03-08,22:20:00,22:25:00,Stormy,Light,motorcycle,Metropolitan,105,Home,2022-03-08 22:20:00,2022-03-08 22:25:00,5.0,5.0,17.26756855552256,9.867182031727175,22,Tuesday,False,False
qdea132263235,30,4.0,10.96185,76.971085,11.07185,77.081085,2022-03-18,17:55:00,18:10:00,Fog,Moderate,scooter,Metropolitan,155,Shoes,2022-03-18 17:55:00,2022-03-18 18:10:00,15.0,15.0,17.26756855552256,6.6842200860087315,17,Friday,False,False
vdii006234108,35,4.9,17.458998,78.50037,17.488998,78.530365,2022-03-21,19:55:00,20:00:00,Stormy,Heavy,scooter,Metropolitan,28,Grocery,2022-03-21 19:55:00,2022-03-21 20:00:00,5.0,5.0,4.709289247512279,10.091334101812029,19,Monday,False,False
gokr432651244,24,4.7,11.008638,76.984314,11.048638,77.02431,2022-03-05,15:10:00,15:20:00,Windy,Moderate,motorcycle,Metropolitan,115,Home,2022-03-05 15:10:00,2022-03-05 15:20:00,10.0,10.0,6.27857828095518,3.2757799726722676,15,Saturday,False,False
wopv735548136,33,4.1,13.064181,80.23644,13.084181,80.25644,2022-03-15,10:45:00,10:50:00,Stormy,Light,motorcycle,Urban,26,Grocery,2022-03-15 10:45:00,2022-03-15 10:50:00,5.0,5.0,3.1392517111759393,7.244427025790629,10,Tuesday,False,False
eptr626909341,27,4.5,19.1813,72.83619,19.2613,72.91619,2022-03-29,23:50:00,23:55:00,Cloudy,Light,scooter,Urban,120,Apparel,2022-03-29 23:50:00,2022-03-29 23:55:00,5.0,5.0,12.558354163922829,6.279177081961413,23,Tuesday,False,False
yqto738960199,37,4.6,18.55144,73.804855,18.61144,73.86485,2022-03-03,20:45:00,20:50:00,Sunny,Heavy,motorcycle,Metropolitan,80,Pet Supplies,2022-03-03 20:45:00,2022-03-03 20:50:00,5.0,5.0,9.418578495024558,7.063933871268419,20,Thursday,False,False
xcbv892604615,36,4.8,19.065838,72.83266,19.075838,72.84266,2022-03-05,10:45:00,10:50:00,Fog,Light,motorcycle,Metropolitan,115,Toys,2022-03-05 10:45:00,2022-03-05 10:50:00,5.0,5.0,1.5699626963231403,0.8191109719946819,10,Saturday,False,False
sxzp258281557,28,4.9,18.533812,73.899315,18.613811,73.97932,2022-03-02,17:25:00,17:40:00,Fog,Moderate,motorcycle,Metropolitan,170,Toys,2022-03-02 17:25:00,2022-03-02 17:40:00,15.0,15.0,12.558354163922829,4.432360293149233,17,Wednesday,False,False
ytog690929439,28,4.4,13.049645,80.24227,13.119645,80.31227,2022-03-10,20:15:00,20:20:00,Windy,Heavy,motorcycle,Metropolitan,180,Electronics,2022-03-10 20:15:00,2022-03-10 20:20:00,5.0,5.0,10.988391473845056,3.662797157948353,20,Thursday,False,False
ieia952990626,37,4.6,13.02978,80.20881,13.13978,80.31881,2022-03-16,17:15:00,17:30:00,Windy,Moderate,scooter,Urban,140,Outdoors,2022-03-16 17:15:00,2022-03-16 17:30:00,15.0,15.0,17.26756855552256,7.400386523795381,17,Wednesday,False,False
frlt345165609,26,4.9,21.149569,72.7727,21.169569,72.792694,2022-03-17,09:45:00,09:55:00,Cloudy,Light,motorcycle,Urban,65,Clothing,2022-03-17 09:45:00,2022-03-17 09:55:00,10.0,10.0,3.1393265702253608,2.897839910977256,9,Thursday,False,False
zqfu685223757,37,5.0,26.913986,75.75289,26.963987,75.802895,2022-03-17,21:30:00,21:40:00,Sandstorms,Heavy,scooter,Metropolitan,155,Sports,2022-03-17 21:30:00,2022-03-17 21:40:00,10.0,10.0,7.849214624931324,3.0384056612637385,21,Thursday,False,False
ylhx637067906,22,5.0,12.972532,77.60818,13.012532,77.64818,2022-04-05,14:50:00,15:05:00,Cloudy,Heavy,scooter,Metropolitan,125,Sports,2022-04-05 14:50:00,2022-04-05 15:05:00,15.0,15.0,6.279177081961413,3.0140049993414784,14,Tuesday,False,False
gjxs329516313,20,4.9,13.027018,80.25479,13.057018,80.28479,2022-03-28,23:35:00,23:50:00,Sunny,Light,scooter,Other,100,Clothing,2022-03-28 23:35:00,2022-03-28 23:50:00,15.0,15.0,4.709289247512279,2.8255735485073674,23,Monday,False,False
fusn495893138,25,4.8,19.091457,72.827805,19.141459,72.87781,2022-03-07,18:00:00,18:10:00,Windy,Moderate,scooter,Metropolitan,120,Apparel,2022-03-07 18:00:00,2022-03-07 18:10:00,10.0,10.0,7.849214624931324,3.924607312465662,18,Monday,False,False
hqqc876954560,34,4.8,21.186607,72.794136,21.246609,72.85413,2022-03-03,23:35:00,23:45:00,Fog,Light,motorcycle,Metropolitan,105,Skincare,2022-03-03 23:35:00,2022-03-03 23:45:00,10.0,10.0,9.418578495024558,5.382044854299748,23,Thursday,False,False
eyiv381603574,32,4.8,22.745049,75.89247,22.78505,75.93247,2022-03-21,15:55:00,16:00:00,Fog,Moderate,van,Metropolitan,80,Books,2022-03-21 15:55:00,2022-03-21 16:00:00,5.0,5.0,6.279251934318216,4.7094389507386625,15,Monday,False,False
atad497004191,29,4.7,23.359034,85.32535,23.399033,85.36535,2022-03-15,13:25:00,13:35:00,Windy,Heavy,scooter,Metropolitan,85,Shoes,2022-03-15 13:25:00,2022-03-15 13:35:00,10.0,10.0,6.279102230496937,4.432307456821367,13,Tuesday,False,False
qjjy847673640,20,4.9,23.359407,85.32506,23.409407,85.37505,2022-03-13,22:50:00,23:00:00,Stormy,Light,scooter,Metropolitan,70,Outdoors,2022-03-13 22:50:00,2022-03-13 23:00:00,10.0,10.0,7.848466101185248,6.727256658158783,22,Sunday,False,False
wivm392933676,30,4.9,17.424114,78.34756,17.534115,78.45756,2022-03-27,18:45:00,18:50:00,Cloudy,Moderate,motorcycle,Metropolitan,175,Pet Supplies,2022-03-27 18:45:00,2022-03-27 18:50:00,5.0,5.0,17.267643408163273,5.920334882798837,18,Sunday,False,False
ivla530808901,36,4.0,22.753658,75.903366,22.80366,75.95336,2022-03-17,21:40:00,21:55:00,Stormy,Heavy,motorcycle,Metropolitan,215,Books,2022-03-17 21:40:00,2022-03-17 21:55:00,15.0,15.0,7.848615813929815,2.1903113899339015,21,Thursday,False,False
qsnf318374573,28,4.9,12.934365,77.61616,13.064365,77.746155,2022-03-18,21:40:00,21:55:00,Windy,Heavy,motorcycle,Metropolitan,190,Kitchen,2022-03-18 21:40:00,2022-03-18 21:55:00,15.0,15.0,20.406895112543133,6.444282667118884,21,Friday,False,False
jjfe366451546,23,4.9,22.744648,75.89438,22.774649,75.92438,2022-03-30,20:30:00,20:45:00,Stormy,Heavy,scooter,Metropolitan,105,Toys,2022-03-30 20:30:00,2022-03-30 20:45:00,15.0,15.0,4.709289247512279,2.691022427149874,20,Wednesday,False,False
feie219710857,36,4.7,21.157728,72.76872,21.187729,72.79873,2022-03-26,23:45:00,23:55:00,Cloudy,Light,scooter,Urban,75,Skincare,2022-03-26 23:45:00,2022-03-26 23:55:00,10.0,10.0,4.709888088969421,3.767910471175537,23,Saturday,False,False
sdwl848035560,20,4.5,30.88722,75.80489,30.97722,75.89489,2022-02-12,19:40:00,19:55:00,Sandstorms,Heavy,motorcycle,Metropolitan,25,Grocery,2022-02-12 19:40:00,2022-02-12 19:55:00,15.0,15.0,14.12771803296508,33.90652327911619,19,Saturday,False,False
jbaf212961143,37,5.0,13.026279,80.17457,13.086279,80.234566,2022-03-03,20:15:00,20:20:00,Cloudy,Heavy,motorcycle,Metropolitan,125,Jewelry,2022-03-03 20:15:00,2022-03-03 20:20:00,5.0,5.0,9.418428785849375,4.5208458172077,20,Thursday,False,False
txor364784324,25,5.0,13.022394,80.24244,13.112394,80.332436,2022-04-04,20:35:00,20:50:00,Fog,Heavy,scooter,Metropolitan,155,Books,2022-04-04 20:35:00,2022-04-04 20:50:00,15.0,15.0,14.12771803296508,5.468794077276805,20,Monday,False,False
lhis232596767,34,5.0,18.927584,72.83259,19.017584,72.922585,2022-03-29,17:10:00,17:15:00,Fog,Moderate,scooter,Metropolitan,160,Books,2022-03-29 17:10:00,2022-03-29 17:15:00,5.0,5.0,14.12771803296508,5.297894262361906,17,Tuesday,False,False
vxzh286076072,37,5.0,22.760073,75.89257,22.790071,75.92258,2022-04-05,17:55:00,18:00:00,Fog,Moderate,van,Metropolitan,95,Cosmetics,2022-04-05 17:55:00,2022-04-05 18:00:00,5.0,5.0,4.709738400019296,2.9745716210648183,17,Tuesday,False,False
itbt045010787,37,4.7,13.058616,80.26415,13.168616,80.37415,2022-03-16,17:50:00,18:05:00,Cloudy,Moderate,scooter,Metropolitan,205,Snacks,2022-03-16 17:50:00,2022-03-16 18:05:00,15.0,15.0,17.267643408163273,5.0539444121453485,17,Wednesday,False,False
nrlc577295564,34,4.5,12.284747,76.62586,12.324747,76.66586,2022-04-05,13:10:00,13:20:00,Windy,Heavy,motorcycle,Metropolitan,27,Grocery,2022-04-05 13:10:00,2022-04-05 13:20:00,10.0,10.0,6.279177081961413,13.95372684880314,13,Tuesday,False,False
bdls035648539,20,4.6,12.978453,77.643684,13.088453,77.753685,2022-03-10,17:35:00,17:45:00,Sandstorms,Moderate,scooter,Metropolitan,120,Clothing,2022-03-10 17:35:00,2022-03-10 17:45:00,10.0,10.0,17.267643408163273,8.633821704081637,17,Thursday,False,False
lrim883463805,26,4.2,21.157736,72.768776,21.177734,72.78878,2022-04-01,10:30:00,10:45:00,Windy,Light,motorcycle,Metropolitan,90,Kitchen,2022-04-01 10:30:00,2022-04-01 10:45:00,15.0,15.0,3.13977570488609,2.0931838032573933,10,Friday,False,False
yasp803244879,31,5.0,26.892311,75.80689,26.952312,75.8669,2022-03-21,17:55:00,18:00:00,Windy,Moderate,motorcycle,Metropolitan,150,Sports,2022-03-21 17:55:00,2022-03-21 18:00:00,5.0,5.0,9.4191773174479,3.767670926979159,17,Monday,False,False
giwy911539840,39,4.5,21.149834,72.77866,21.159834,72.788666,2022-03-26,10:45:00,10:50:00,Sandstorms,Light,motorcycle,Metropolitan,130,Shoes,2022-03-26 10:45:00,2022-03-26 10:50:00,5.0,5.0,1.5699626963231403,0.7245981675337572,10,Saturday,False,False
fgux562995504,33,4.7,17.430449,78.41821,17.460447,78.44821,2022-03-05,23:50:00,00:05:00,Stormy,Light,scooter,Metropolitan,105,Apparel,2022-03-05 23:50:00,2022-03-05 00:05:00,15.0,15.0,4.709139539526841,2.6909368797296236,23,Saturday,False,False
usde606772353,37,4.5,30.905561,75.83284,30.975561,75.90284,2022-02-12,21:20:00,21:35:00,Cloudy,Heavy,motorcycle,Metropolitan,265,Jewelry,2022-02-12 21:20:00,2022-02-12 21:35:00,15.0,15.0,10.988391473845056,2.4879376921913336,21,Saturday,False,False
jxev320194848,26,4.8,18.569157,73.77472,18.629156,73.834724,2022-03-26,18:50:00,19:00:00,Windy,Moderate,motorcycle,Metropolitan,55,Shoes,2022-03-26 18:50:00,2022-03-26 19:00:00,10.0,10.0,9.4190276177906,10.275302855771564,18,Saturday,False,False
kowq926938880,31,3.7,30.895205,75.822105,30.975204,75.9021,2022-02-14,20:45:00,20:55:00,Sandstorms,Heavy,motorcycle,Urban,160,Electronics,2022-02-14 20:45:00,2022-02-14 20:55:00,10.0,10.0,12.55775534863801,4.709158255739254,20,Monday,False,False
bwgm515557326,23,3.1,13.066762,80.25186,13.146762,80.33186,2022-03-31,22:45:00,22:55:00,Sunny,Light,scooter,Metropolitan,175,Electronics,2022-03-31 22:45:00,2022-03-31 22:55:00,10.0,10.0,12.558354163922829,4.305721427630684,22,Thursday,False,False
aest811451144,20,4.8,17.426228,78.40749,17.516228,78.4975,2022-03-20,18:35:00,18:50:00,Fog,Moderate,scooter,Metropolitan,195,Sports,2022-03-20 18:35:00,2022-03-20 18:50:00,15.0,15.0,14.12831685538859,4.347174417042643,18,Sunday,False,False
yvwu560942691,24,4.9,30.362686,78.06889,30.412685,78.11889,2022-02-13,22:40:00,22:45:00,Fog,Light,motorcycle,Metropolitan,60,Jewelry,2022-02-13 22:40:00,2022-02-13 22:45:00,5.0,5.0,7.848466101185248,7.848466101185248,22,Sunday,False,False
wyxj393640289,32,4.6,12.972532,77.60818,12.992532,77.62818,2022-03-26,12:00:00,12:05:00,Windy,Heavy,motorcycle,Metropolitan,175,Home,2022-03-26 12:00:00,2022-03-26 12:05:00,5.0,5.0,3.139850547873742,1.076520187842426,12,Saturday,False,False
qpul302183416,34,4.1,22.75004,75.90285,22.76004,75.91285,2022-03-15,10:35:00,10:40:00,Stormy,Light,motorcycle,Metropolitan,155,Outdoors,2022-03-15 10:35:00,2022-03-15 10:40:00,5.0,5.0,1.5699626963231403,0.607727495350893,10,Tuesday,False,False
nnbt066251992,29,4.5,12.972793,80.249985,13.052793,80.32998,2022-03-20,19:25:00,19:30:00,Windy,Heavy,van,Metropolitan,105,Shoes,2022-03-20 19:25:00,2022-03-20 19:30:00,5.0,5.0,12.55775534863801,7.175860199221719,19,Sunday,False,False
yxwy859528700,32,4.5,12.972161,77.596016,13.012161,77.63602,2022-03-28,13:50:00,14:00:00,Sunny,Heavy,motorcycle,Urban,100,Home,2022-03-28 13:50:00,2022-03-28 14:00:00,10.0,10.0,6.279177081961413,3.767506249176848,13,Monday,False,False
qcbi949406299,24,4.5,22.310238,73.15892,22.420237,73.26892,2022-03-02,17:15:00,17:30:00,Sandstorms,Moderate,scooter,Metropolitan,140,Cosmetics,2022-03-02 17:15:00,2022-03-02 17:30:00,15.0,15.0,17.26749370320632,7.400354444231279,17,Wednesday,False,False
rofj996093260,27,4.9,12.914264,77.6784,12.964264,77.7284,2022-03-28,17:40:00,17:45:00,Stormy,Moderate,scooter,Metropolitan,105,Snacks,2022-03-28 17:40:00,2022-03-28 17:45:00,5.0,5.0,7.849139773912955,4.48522272795026,17,Monday,False,False
bxbb615997737,30,4.4,23.357803,85.32515,23.447803,85.415146,2022-03-16,21:35:00,21:40:00,Fog,Heavy,scooter,Metropolitan,205,Electronics,2022-03-16 21:35:00,2022-03-16 21:40:00,5.0,5.0,14.12771803296508,4.134941863306853,21,Wednesday,False,False
xucz861101586,26,4.8,19.254566,72.84892,19.324568,72.91892,2022-03-31,19:30:00,19:45:00,Windy,Heavy,motorcycle,Metropolitan,130,Books,2022-03-31 19:30:00,2022-03-31 19:45:00,15.0,15.0,10.988541180470747,5.071634390986499,19,Thursday,False,False
naut851613999,33,4.2,13.026286,80.27524,13.156286,80.405235,2022-03-25,19:40:00,19:45:00,Cloudy,Heavy,motorcycle,Urban,235,Toys,2022-03-25 19:40:00,2022-03-25 19:45:00,5.0,5.0,20.406895112543133,5.210271092564204,19,Friday,False,False
gxjt225298757,20,4.7,19.055832,72.833984,19.08583,72.86398,2022-03-28,20:25:00,20:30:00,Stormy,Heavy,scooter,Metropolitan,145,Books,2022-03-28 20:25:00,2022-03-28 20:30:00,5.0,5.0,4.709139539526841,1.9486094646317969,20,Monday,False,False
xusn224558638,33,4.3,10.96185,76.971085,11.09185,77.10108,2022-03-08,20:00:00,20:05:00,Windy,Heavy,motorcycle,Metropolitan,180,Home,2022-03-08 20:00:00,2022-03-08 20:05:00,5.0,5.0,20.406895112543133,6.802298370847711,20,Tuesday,False,False
wtje610840577,30,4.9,30.899992,75.83134,30.959991,75.891335,2022-02-13,17:35:00,17:50:00,Fog,Moderate,scooter,Metropolitan,95,Pet Supplies,2022-02-13 17:35:00,2022-02-13 17:50:00,15.0,15.0,9.418428785849375,5.9484813384311845,17,Sunday,False,False
rkil369333842,26,4.9,17.410372,78.437225,17.500372,78.52722,2022-03-25,20:00:00,20:15:00,Fog,Heavy,motorcycle,Metropolitan,245,Snacks,2022-03-25 20:00:00,2022-03-25 20:15:00,15.0,15.0,14.12771803296508,3.45984931419553,20,Friday,False,False
fvvo490703512,37,4.2,17.430449,78.41821,17.560448,78.54821,2022-03-20,18:45:00,19:00:00,Fog,Moderate,scooter,Metropolitan,175,Apparel,2022-03-20 18:45:00,2022-03-20 19:00:00,15.0,15.0,20.406820259053777,6.996624088818437,18,Sunday,False,False
kvrd685552221,36,4.1,26.90294,75.79301,27.04294,75.93301,2022-04-02,19:50:00,20:05:00,Windy,Heavy,motorcycle,Metropolitan,175,Electronics,2022-04-02 19:50:00,2022-04-02 20:05:00,15.0,15.0,21.976782947690115,7.5348970106366115,19,Saturday,False,False
ucev742004577,31,5.0,26.913986,75.75289,26.933987,75.77289,2022-04-05,11:25:00,11:35:00,Sandstorms,Heavy,scooter,Metropolitan,150,Electronics,2022-04-05 11:25:00,2022-04-05 11:35:00,10.0,10.0,3.1393265702253608,1.2557306280901444,11,Tuesday,False,False
pipq392616877,38,4.9,18.530964,73.82897,18.590963,73.88897,2022-04-05,22:45:00,22:55:00,Fog,Light,motorcycle,Urban,110,Skincare,2022-04-05 22:45:00,2022-04-05 22:55:00,10.0,10.0,9.418428785849375,5.137324792281477,22,Tuesday,False,False
spqw912100971,25,4.7,26.90294,75.79301,27.04294,75.93301,2022-03-04,18:25:00,18:35:00,Stormy,Moderate,scooter,Metropolitan,85,Sports,2022-03-04 18:25:00,2022-03-04 18:35:00,10.0,10.0,21.976782947690115,15.51302325719302,18,Friday,False,False
